ID_заказа,ID_исполнителя,тип_работы,город,продолжительность_заказа,расстояние_от_центра,рейтинг_исполнителя,возраст_исполнителя,опыт_работы,наличие_бонусов,историческая_средняя_зарплата,уровень_безработицы,день_недели,время_суток,сезон,вышел_на_смену
212,160,покраска,Москва,7,3.9340267507121744,1.7653201211609773,26,17,0,2428.2727774240775,9.651080881261722,6,15,2,1
213,839,штукатурка,Екатеринбург,9,13.978522591977471,1.3207092897734252,35,24,1,3449.6739641698305,6.503514091969272,1,14,4,1
214,699,уборка,Санкт-Петербург,10,29.5371211304448,3.6887616825044875,19,11,1,2335.185548773966,2.3894486532437567,6,4,3,1
215,243,электрика,Москва,5,15.681077341513967,2.267822459834233,39,27,1,4166.510579385742,6.901281417165411,7,22,4,0
216,86,электрика,Москва,10,22.385523965533494,1.917913832999472,52,8,1,2301.5635337875133,8.44609922802784,7,4,3,0
217,796,уборка,Санкт-Петербург,2,20.646665032130713,2.5198175484493337,48,23,0,3651.2926061213466,4.0371356389937105,5,23,4,0
218,578,электрика,Москва,11,25.57238733521807,3.3716923512308403,43,19,0,4418.859433672132,6.220064612516429,1,1,3,1
219,682,покраска,Москва,11,6.863842968735479,3.6868208667360047,31,25,0,2450.7125555477587,2.5254740407383105,2,21,4,1
220,557,покраска,Новосибирск,11,22.737874719944333,3.5806802774181206,45,4,1,4311.347195200389,4.54564406946432,4,9,4,1
221,574,покраска,Санкт-Петербург,1,26.49997958901961,4.453062333967894,28,26,0,1823.7060612282094,1.65839181965459,4,21,3,1
222,953,электрика,Москва,10,5.559539777917161,1.875029724280461,49,27,0,1907.4182965694604,8.35538257167381,4,3,3,0
223,646,покраска,Москва,1,10.73066548374611,3.546984652788542,38,36,1,2902.043272421851,0.9670970402171231,1,0,2,1
224,796,штукатурка,Екатеринбург,5,29.118002047781065,1.4044575047443764,40,39,1,2924.2421915132413,0.558412174256413,5,21,2,0
225,28,покраска,Екатеринбург,7,23.53324145640388,3.1917387595967113,41,6,1,3307.681781839901,5.343972753503795,3,11,2,1
226,620,покраска,Екатеринбург,9,8.836429559857205,3.335833609958685,29,18,1,1582.9083983107505,5.824763506073213,2,0,3,0
227,556,электрика,Москва,9,17.136282204512366,1.8649491957366946,20,21,0,1909.990822934621,9.18265942160562,1,21,3,1
228,340,покраска,Москва,8,12.427620624059625,2.5667725199649474,23,17,1,1535.962419388885,2.0328315900430773,2,19,3,0
229,798,уборка,Екатеринбург,1,14.953972701650331,4.308771558335209,29,14,1,4840.82770130138,7.780035599968125,1,8,4,0
230,958,штукатурка,Новосибирск,5,10.9774026460259,1.5936362150118537,37,32,0,2596.723354632015,6.440691785150184,4,8,1,1
231,331,электрика,Новосибирск,6,8.740265046645048,2.738024790463361,23,38,0,3908.245158020499,7.416715212328665,2,15,2,1
232,640,штукатурка,Новосибирск,6,20.405509721046855,4.7309322848458075,37,4,0,3629.5422019594844,1.5745088386454065,3,22,1,1
233,506,уборка,Новосибирск,4,23.466983545040467,3.0164357107984037,31,39,0,4036.4805318791423,4.464586493804003,4,0,3,1
234,348,электрика,Санкт-Петербург,1,26.281735121046673,3.900534847333148,58,36,1,4589.982767703458,3.5608057265620365,4,18,1,1
235,473,электрика,Екатеринбург,3,5.082234035886548,4.307464158222204,18,4,0,2316.017827715132,6.995549521356347,7,0,1,1
236,231,покраска,Москва,10,24.774237947534598,1.8150974993819697,37,36,0,2990.132061907826,5.935343064832866,3,4,4,1
237,190,штукатурка,Екатеринбург,4,8.016624322073374,1.8728689421317295,39,6,0,2649.555190456669,9.675355506815261,3,22,2,0
238,225,уборка,Новосибирск,4,13.106423502346493,4.034365824393534,57,1,0,1788.6274473933258,1.3873956660645637,4,20,2,1
239,385,уборка,Москва,4,27.092588732552777,4.013226952705604,48,29,0,1611.7394018888294,4.735763040802398,3,18,2,0
240,377,электрика,Санкт-Петербург,5,13.907856228986759,1.2407332825584763,48,10,0,4176.762495353938,6.938496743131514,6,20,3,1
241,283,покраска,Екатеринбург,11,6.313374254307328,2.2899929627798574,45,36,1,1952.2961793830937,3.687839393601938,4,8,4,0
242,958,электрика,Москва,9,5.216125329494975,2.594129967633752,29,38,1,1553.7740335798194,9.23193397479389,5,18,1,1
243,633,электрика,Москва,4,14.453021116237947,4.316161613884615,33,32,0,3034.434552769697,8.525590216611223,7,13,4,1
244,628,электрика,Новосибирск,9,22.998836507308347,2.6874490217189497,50,8,0,2627.9349565052617,8.72926553591475,1,21,1,0
245,973,электрика,Новосибирск,9,29.917551747241887,4.7037155616129755,52,10,0,1731.3758071409245,6.090435408579532,6,17,2,0
246,745,уборка,Екатеринбург,1,23.728554538711606,4.98643110856256,21,11,1,1680.5704943772828,4.71683391682399,5,3,1,0
247,259,уборка,Санкт-Петербург,5,26.37185278881418,4.122904662777398,27,9,0,4696.046524065168,3.6790640869012026,1,22,1,1
248,359,электрика,Москва,9,22.561054647579198,3.6655467582690298,51,10,0,4788.85716862209,1.196950459751308,1,3,3,1
249,710,электрика,Новосибирск,4,26.915335472305127,2.567588663948491,58,32,0,3188.016919034573,9.482365690426256,5,15,1,1
250,456,покраска,Екатеринбург,5,2.750659527760441,1.2681577842081335,20,19,0,4468.99660168743,2.636259914318239,7,12,2,0
251,411,электрика,Новосибирск,4,27.932982169958542,3.292555025584522,48,4,0,4300.325051610033,8.020792146288793,7,2,2,0
252,649,уборка,Екатеринбург,2,12.193981534906856,2.4468196221759637,48,23,1,3527.7358411983196,0.11899976584023753,1,22,4,1
253,318,штукатурка,Новосибирск,10,27.687619586773117,2.4035923033293742,18,31,0,4127.810621522054,3.8149773443665778,1,17,1,0
254,677,уборка,Санкт-Петербург,2,2.734118705054529,3.7508370108377425,22,30,1,4756.894845180055,5.711062360033487,6,3,2,0
255,225,покраска,Москва,2,21.599667235073507,2.854557434386543,22,13,0,3482.06872542326,3.143795875613644,6,4,2,0
256,819,уборка,Новосибирск,1,22.20281808577103,4.0083753790858,19,18,0,3290.842224816496,1.9389616127158926,4,18,1,0
257,234,штукатурка,Москва,3,29.908871234284295,2.5926928907415165,32,23,1,1512.4026536437177,0.7145044990061888,1,13,1,1
258,684,электрика,Екатеринбург,11,23.181230485349506,1.6034535419462506,18,31,1,3397.4978767896146,9.891085724980394,7,20,1,0
259,664,штукатурка,Санкт-Петербург,10,11.785924321560397,2.845390104760986,38,11,0,4361.253276457078,8.86409785680069,7,17,4,1
260,975,электрика,Москва,1,16.93883227274709,4.804050057301453,54,20,0,4167.362091971603,3.1235245656875854,3,23,2,1
261,827,электрика,Новосибирск,4,11.313252675914413,4.206098516466233,24,35,1,3760.2876082409766,0.1579367687310107,7,15,3,0
262,374,уборка,Москва,1,6.282550036493315,1.8229970202934669,28,24,1,1586.0465914743486,5.405758191154351,1,4,3,1
263,672,уборка,Москва,4,7.830818661317069,2.5652020065797707,43,13,1,4738.775649844447,3.2148987957923083,7,7,1,1
264,608,уборка,Екатеринбург,3,7.0493107610924675,4.711168380882151,59,7,1,3001.8709254184596,1.1575198370149076,2,18,2,0
265,472,покраска,Санкт-Петербург,9,16.690052239814783,1.494796234906266,19,28,0,3500.3722580989465,7.9030701596586965,4,17,2,0
266,233,уборка,Санкт-Петербург,1,27.231738718690853,2.015800967459744,47,24,0,2892.050342316763,3.3817403820639735,4,4,1,0
267,692,покраска,Москва,8,27.42543546960773,2.0488905834875855,31,22,1,2721.0781278070413,9.72851794927161,7,13,4,0
268,113,уборка,Москва,11,2.1155314370118523,3.283731502647934,22,35,0,3287.0784936325545,7.061826284813188,1,23,4,0
269,830,электрика,Екатеринбург,9,2.8570323280808587,2.642933278845291,48,11,1,3231.4457867113006,8.397199347968403,2,9,3,0
270,497,покраска,Москва,7,7.731012186584134,1.3194826959851995,49,11,0,2747.4510009656933,6.2178224946482965,6,4,1,1
271,442,штукатурка,Екатеринбург,1,8.024253847849511,3.5167258183083425,51,17,1,4313.489580424982,5.617037172249079,2,12,4,1
272,564,покраска,Санкт-Петербург,4,3.299230669557908,1.3963114580806009,27,35,0,1677.1536079587643,4.280353110729367,4,21,2,1
273,268,покраска,Санкт-Петербург,10,11.959668564616495,3.4256597279163126,48,18,1,1909.5790531996086,0.8311642669551422,5,11,2,1
274,510,штукатурка,Екатеринбург,1,17.837899084392973,3.028033520904103,44,34,1,1788.888842889587,7.374049408607416,7,17,4,1
275,807,покраска,Москва,4,17.55578491768418,2.9746746429012503,35,26,1,3477.4750763414086,3.3984145310481084,2,10,3,0
276,386,электрика,Санкт-Петербург,3,16.531175597128485,1.2699849811969193,22,2,1,2943.807908725874,1.9668238837480179,1,0,1,0
277,387,уборка,Новосибирск,2,10.490821784181167,3.5568817875341434,34,12,0,3082.154310137891,1.1441332914804214,7,1,3,1
278,113,штукатурка,Екатеринбург,1,21.340442716839128,2.725281034357323,28,37,1,3518.616669899507,0.7834378699114897,6,1,3,1
279,613,уборка,Санкт-Петербург,6,24.881276258941604,2.644424489142746,22,18,0,2633.88848523065,4.7541733634666405,3,12,1,0
280,625,электрика,Санкт-Петербург,7,10.71509086108355,3.385805585674147,55,34,0,2140.9424051355536,8.369853647677143,5,8,2,1
281,952,штукатурка,Санкт-Петербург,6,3.0232930993341287,3.4249922397861896,54,14,1,2573.9124914710555,1.2871234727210734,1,22,3,1
282,81,уборка,Новосибирск,9,9.241742407209767,1.0601331830479541,38,15,1,4978.9586604961605,5.147359771018955,1,15,1,0
283,699,уборка,Новосибирск,9,4.552375309959632,1.5009036048128266,41,34,0,4834.410718253215,3.7910660499394333,6,20,4,1
284,113,электрика,Новосибирск,2,14.287082453201835,1.9460728833788825,47,4,0,4848.223135554185,5.39917807337556,5,15,3,1
285,2,уборка,Москва,2,5.1000869638243085,3.7119093333839164,33,6,0,1596.7067983586637,0.5803555774146485,7,8,2,0
286,642,электрика,Екатеринбург,9,14.15392035091033,3.30696450811843,58,20,0,1813.078890692137,5.351352339618698,6,23,2,1
287,220,покраска,Москва,1,7.019585323577109,4.030516529539015,39,0,1,1659.983193992756,5.499660013140616,3,6,4,1
288,566,электрика,Новосибирск,5,22.292567611140885,3.962431222175428,19,24,0,4354.150165708579,8.700835312745292,5,20,1,0
289,855,покраска,Екатеринбург,1,1.3132631046574463,4.412731476824603,36,29,1,4969.789382706882,1.995051568797327,4,7,2,1
290,997,штукатурка,Москва,7,16.865015963041806,2.5072594450896557,54,18,0,3400.458868992925,8.147411762591064,1,9,4,0
291,736,уборка,Москва,9,5.499904110141673,2.380255464733211,19,23,0,3952.910460634869,7.514189073730675,4,20,1,0
292,225,электрика,Москва,6,0.5292600018539986,4.324061612213853,28,14,0,2732.7806360401537,9.144613426541943,4,12,1,0
293,385,электрика,Новосибирск,2,26.14140259791181,1.950406135468738,50,34,1,4178.904844436023,9.129328409779557,4,10,1,1
294,403,уборка,Санкт-Петербург,6,20.310069740514994,2.844689494694428,26,23,1,3796.2913626777204,7.661399916282177,3,20,2,0
295,638,уборка,Екатеринбург,9,3.4188132504904405,1.7773026080889989,42,35,0,4303.3624061027185,9.252547270197011,6,13,4,0
296,130,штукатурка,Новосибирск,3,20.090134846673738,4.6553629685568545,23,13,0,3250.083892941375,2.5895450213561197,1,4,1,1
297,53,штукатурка,Екатеринбург,9,18.543596315759157,2.6312120523865015,28,21,0,2179.062003021056,1.5562957495601593,4,17,1,0
298,684,электрика,Новосибирск,8,14.464022267774498,1.8499475929233133,44,38,1,3165.0315608545825,2.803712376228508,4,15,3,1
299,730,штукатурка,Москва,7,12.868113903555614,3.768053562275648,25,7,0,2592.3245225169767,8.39869942963794,4,5,4,0
300,672,покраска,Москва,8,26.66855800601418,1.9785787128419146,48,15,1,3929.3742609118544,3.1352367252600577,2,11,2,0
301,710,штукатурка,Санкт-Петербург,10,7.731866586974813,4.774014412680893,44,16,1,1978.9740199044745,8.186491554404796,1,12,1,1
302,416,штукатурка,Санкт-Петербург,6,12.250146681894806,2.470468059237646,58,4,0,2661.6885468522732,3.7197325536933423,4,1,3,0
303,247,электрика,Екатеринбург,3,10.208904680397405,3.6585628484073482,22,34,0,1523.0200229498278,7.9950460141831545,3,16,1,1
304,836,покраска,Санкт-Петербург,7,23.25043035658069,2.3809797246296536,32,36,1,4354.338919413993,8.471742444089362,7,19,4,1
305,439,штукатурка,Санкт-Петербург,4,27.53572653385991,4.228982331973895,19,17,1,2923.192087491554,6.778724839157774,2,19,3,0
306,203,покраска,Екатеринбург,11,25.5685601128368,4.587690964091103,32,20,0,4216.6552217670605,9.795782002533478,2,20,3,1
307,184,покраска,Новосибирск,10,24.03226594384317,4.151673437659145,48,0,1,1841.596331659292,7.303198900003603,6,3,4,1
308,123,покраска,Санкт-Петербург,5,29.610303394317448,4.3939960749100795,37,16,0,2178.2855248028427,2.451379055291988,5,0,3,0
309,401,уборка,Новосибирск,8,21.06576423710636,1.407523311750544,20,7,0,4476.638970335709,9.844118491837389,3,17,2,0
310,767,уборка,Москва,7,22.656086840799247,4.696258708132266,59,28,1,3584.1102755665133,6.838122894555514,5,11,4,0
311,294,уборка,Санкт-Петербург,7,29.49267492129806,3.4972029155011213,56,19,0,1520.6509680676618,4.357388425227464,2,5,1,0
312,280,уборка,Москва,8,0.7062281692756354,4.476870128664799,27,36,1,4667.949437087489,4.919285008149439,5,10,4,0
313,837,электрика,Москва,10,19.204427104872767,3.7377470567416617,43,38,1,4942.242659710785,7.661224744112297,6,8,2,0
314,884,штукатурка,Новосибирск,3,22.299660192622042,1.8073906741748416,27,4,0,3814.147644150056,7.532380663522064,5,7,4,0
315,610,уборка,Екатеринбург,3,27.575898085837252,3.438220406582706,57,9,0,4047.3872803528275,8.411057628104194,5,22,2,0
316,198,электрика,Санкт-Петербург,2,26.57340697343811,1.363784958892564,30,5,1,1967.6029517347215,2.407174509415518,4,22,3,1
317,982,штукатурка,Новосибирск,1,25.33784009639693,3.7828921208726345,38,6,1,4181.872541303148,9.480648927404438,2,16,3,0
318,907,уборка,Екатеринбург,10,28.40084252228026,2.636004564322291,51,34,0,1846.4807388591348,2.6150981531612913,5,4,4,0
319,511,штукатурка,Москва,6,16.352686043454373,1.6069326924008358,49,26,1,4614.119535614443,4.80482934391852,6,3,1,1
320,752,уборка,Санкт-Петербург,6,0.7041428197523893,4.916919263473656,26,20,1,3266.821036878589,2.1137270263325347,3,4,3,1
